code_postal,bureau_postal,localite,delegation,gouvernorat,region,aliases,source,confidence
6180,CITE EL MELLASSINE,CITE EL MELLASSINE,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE ENNAKHIL,CITE ENNAKHIL,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE ENNOUR 1,CITE ENNOUR 1,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE ENNOUR 2,CITE ENNOUR 2,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE ERRIADH 1,CITE ERRIADH 1,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE ERRIADH 2,CITE ERRIADH 2,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE ERRIADH 3,CITE ERRIADH 3,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE ESSAADA,CITE ESSAADA,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE ESSAFA,CITE ESSAFA,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE ESSALEM,CITE ESSALEM,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE EZZAYATINE EST,CITE EZZAYATINE EST,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,CITE EZZAYATINE OUEST,CITE EZZAYATINE OUEST,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,EL FETISSE,EL FETISSE,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,EL MEJENINE,EL MEJENINE,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,HENCHIR ROUMENE,HENCHIR ROUMENE,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,JELIDI GARE,JELIDI GARE,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,KHAMSA THENAYA,KHAMSA THENAYA,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,KSAR BOUKHRIS,KSAR BOUKHRIS,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6180,SIDI ABDENNOUR,SIDI ABDENNOUR,BOU ARADA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6135,BOU JLIDA,BOU JLIDA,EL AROUSSA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6116,EL AROUSSA,EL AROUSSA,EL AROUSSA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6116,EL HAJJEJ,EL HAJJEJ,EL AROUSSA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6116,MOSRATA,MOSRATA,EL AROUSSA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6116,OUED EL ARAAR,OUED EL ARAAR,EL AROUSSA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6172,AIN ZRIG,AIN ZRIG,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6111,AKHOUAT MINE,AKHOUAT MINE,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6121,BENNOURIA,BENNOURIA,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,CITE DU BATTOIRE,CITE DU BATTOIRE,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,CITE DU LYCEE,CITE DU LYCEE,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,CITE EL GUEBLI,CITE EL GUEBLI,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,CITE EL WAFA,CITE EL WAFA,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,CITE EZZOUHOUR 1,CITE EZZOUHOUR 1,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,CITE EZZOUHOUR 2,CITE EZZOUHOUR 2,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,CITE EZZOUHOUR 3,CITE EZZOUHOUR 3,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,CITE TOUENSA,CITE TOUENSA,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6121,EL ABARGUIA,EL ABARGUIA,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6111,EL AKHOUAT,EL AKHOUAT,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6121,EL AKSAB,EL AKSAB,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6121,EL AMEL,EL AMEL,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6172,EL BARRAMA,EL BARRAMA,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6126,EL FRACHICH,EL FRACHICH,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6172,EL HAOUAM,EL HAOUAM,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,EL KHARROUBA,EL KHARROUBA,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6121,ENNAJAH,ENNAJAH,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,GAAFOUR,GAAFOUR,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,GAAFOUR CHERGUI,GAAFOUR CHERGUI,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,GAAFOUR GHARBI,GAAFOUR GHARBI,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6172,MEDIOUNA,MEDIOUNA,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6111,MELLITA,MELLITA,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6110,NOUISSER,NOUISSER,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6126,SIDI AYED,SIDI AYED,GAAFOUR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6131,BENI ABDALLAH,BENI ABDALLAH,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6141,BOU ABDALLAH,BOU ABDALLAH,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6114,CITE 20 MARS,CITE 20 MARS,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6141,CITE BENI SAYOUR,CITE BENI SAYOUR,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6114,CITE EL BASSATINE,CITE EL BASSATINE,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6141,CITE EL BHIRA,CITE EL BHIRA,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6141,CITE EL GHROB,CITE EL GHROB,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6114,CITE EL INTILAKA,CITE EL INTILAKA,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6141,CITE EL KSAR,CITE EL KSAR,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6133,EL GARIA,EL GARIA,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6114,EL GARIA SUD,EL GARIA SUD,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6131,EL MANSOURA,EL MANSOURA,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6131,EL MANSOURA NORD,EL MANSOURA NORD,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6114,EZZAOUIA,EZZAOUIA,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6114,HAMMAM KESRA,HAMMAM KESRA,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6114,KESRA,KESRA,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6141,KESRA SUPERIEUR,KESRA SUPERIEUR,KESRA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6125,BORJ MESSAOUDI,BORJ MESSAOUDI,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE ABDRABBAH 1,CITE ABDRABBAH 1,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE ABDRABBAH 2,CITE ABDRABBAH 2,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE COMMERCIALE,CITE COMMERCIALE,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE DE LA CELLULE,CITE DE LA CELLULE,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE DU BATTOIRE,CITE DU BATTOIRE,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE EJJAMAA,CITE EJJAMAA,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE ENNASR,CITE ENNASR,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE ESSANAOUBER,CITE ESSANAOUBER,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE ETTAHRIR,CITE ETTAHRIR,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,CITE INDEPENDANCE,CITE INDEPENDANCE,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6122,DOUKHANIA,DOUKHANIA,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,FEJ EL HADOUM,FEJ EL HADOUM,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6132,HAMMAM BIADHA,HAMMAM BIADHA,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,LE KRIB,LE KRIB,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,MERKEZ BEN NJAH,MERKEZ BEN NJAH,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,OUED TESSA EL MORR,OUED TESSA EL MORR,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6120,OULED BOUZID,OULED BOUZID,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6132,SOUK EL JOMAA,SOUK EL JOMAA,LE KRIB,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,BENI HAZAM,BENI HAZAM,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CHOUARNIA,CHOUARNIA,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE DEBBICHE,CITE DEBBICHE,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE EL BASSATINE,CITE EL BASSATINE,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE EL OUNS 1,CITE EL OUNS 1,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE EL OUNS 2,CITE EL OUNS 2,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE ENNAHALA,CITE ENNAHALA,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE ESSIADA,CITE ESSIADA,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE KSIBA,CITE KSIBA,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE MONGI SLIM 1,CITE MONGI SLIM 1,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE MONGI SLIM 2,CITE MONGI SLIM 2,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,CITE NOUVELLE,CITE NOUVELLE,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,EL GARAA,EL GARAA,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6151,EL KHALSA,EL KHALSA,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,HOUCH SFAYA,HOUCH SFAYA,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,KHIZRANE,KHIZRANE,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,MAKTHAR,MAKTHAR,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,RAS EL OUED,RAS EL OUED,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6142,SNED HADDAD,SNED HADDAD,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,SOUK JOMAA,SOUK JOMAA,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6140,ZOUAKRA,ZOUAKRA,MAKTHAR,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6152,18 JANVIER,18 JANVIER,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,CITE EL OUNS 1,CITE EL OUNS 1,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,CITE EL OUNS 2,CITE EL OUNS 2,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,CITE ENNOUR,CITE ENNOUR,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,CITE ERRIADH,CITE ERRIADH,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,CITE ESSAADA,CITE ESSAADA,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,CITE ETTAHRIR,CITE ETTAHRIR,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,CITE HEDI KHFACHA,CITE HEDI KHFACHA,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,EL HARIA,EL HARIA,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,EL HMAIMA,EL HMAIMA,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,EL MSAHLA,EL MSAHLA,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,FIDH HAMMED,FIDH HAMMED,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,FOUNDOUK DEBBICH,FOUNDOUK DEBBICH,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6152,HEBABSA SUD,HEBABSA SUD,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,JEMILETTE,JEMILETTE,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6152,MAGROUNA,MAGROUNA,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6150,ROHIA,ROHIA,ROHIA,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6113,AIN ACHOUR,AIN ACHOUR,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6113,BOU ROUIS,BOU ROUIS,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6134,BOU ROUIS FILAHI,BOU ROUIS FILAHI,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6113,CITE 7 NOVEMBRE,CITE 7 NOVEMBRE,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6113,CITE CHEMINOTS,CITE CHEMINOTS,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6113,CITE DU BATTOIRE,CITE DU BATTOIRE,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6113,CITE DU LYCEE,CITE DU LYCEE,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6113,CITE EJJAMAA,CITE EJJAMAA,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6112,KRIB GARE,KRIB GARE,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6113,NECHEM,NECHEM,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6134,OULED SELIT,OULED SELIT,SIDI BOU ROUIS,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE CNRPS,CITE CNRPS,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE EL BASSATINE,CITE EL BASSATINE,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE EL YASMINE,CITE EL YASMINE,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE ENNOUR 1,CITE ENNOUR 1,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE ENNOUR 2,CITE ENNOUR 2,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE ENNOUZHA,CITE ENNOUZHA,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6130,CITE ESSALAH,CITE ESSALAH,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6130,CITE ESSALAH 2,CITE ESSALAH 2,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE EZZOUHOUR,CITE EZZOUHOUR,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE MISKIA,CITE MISKIA,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE OFFICE CEREALE,CITE OFFICE CEREALE,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE TAIEB MHIRI,CITE TAIEB MHIRI,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,JAMA,JAMA,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,SIDI JABEUR,SIDI JABEUR,SILIANA NORD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,AIN DISSA,AIN DISSA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6123,AIN EL JOUZA,AIN EL JOUZA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE DE LA REPUBLIQUE,CITE DE LA REPUBLIQUE,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE DU LYCEE,CITE DU LYCEE,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE EL AIDA,CITE EL AIDA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE ERRIADH 1,CITE ERRIADH 1,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE ERRIADH 2,CITE ERRIADH 2,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE HACHED,CITE HACHED,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,CITE MONGI SLIM,CITE MONGI SLIM,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6196,DOUAR EZZRIBA,DOUAR EZZRIBA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,EL GABEL,EL GABEL,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6124,EL GANARA,EL GANARA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6196,EL GHEMALIA,EL GHEMALIA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6123,EL KANTRA,EL KANTRA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,EL MEGARBA,EL MEGARBA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6143,ESSAFINA,ESSAFINA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,FIDH AROUS,FIDH AROUS,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,GABR EL GHOUL,GABR EL GHOUL,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,KSAR HADID,KSAR HADID,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6196,RAS EL MA,RAS EL MA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6196,SIDI AMEUR,SIDI AMEUR,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6124,SIDI HAMADA,SIDI HAMADA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,SIDI MANSOUR,SIDI MANSOUR,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6196,SIDI MORCHED,SIDI MORCHED,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6100,SILIANA,SILIANA,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
6123,ZAOUIET SIDI ABDELMALEK,ZAOUIET SIDI ABDELMALEK,SILIANA SUD,SILIANA,NORD OUEST,,POSTE_TN_PUBLIC_LIST,HIGH
4022,AKOUDA,AKOUDA,AKOUDA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4042,CHATT MERIEM,CHATT MERIEM,AKOUDA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4042,CITE DU DISPENSAIRE,CITE DU DISPENSAIRE,AKOUDA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4042,CITE ECOLE SUPERIEURE,CITE ECOLE SUPERIEURE,AKOUDA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4042,CITE EJJAMAA,CITE EJJAMAA,AKOUDA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4042,HALG EL MENJEL,HALG EL MENJEL,AKOUDA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4042,TANTANA,TANTANA,AKOUDA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4092,AIN ERRAHMA,AIN ERRAHMA,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,BOU FICHA,BOU FICHA,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,CITE 20 MARS,CITE 20 MARS,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,CITE ERRIADH,CITE ERRIADH,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,CITE ETTAHRIR,CITE ETTAHRIR,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,CITE EZZOUHOUR,CITE EZZOUHOUR,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,CITE HACHED,CITE HACHED,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,CITE MILITAIRE,CITE MILITAIRE,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,CITE SNIT,CITE SNIT,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,ESSALLOUM,ESSALLOUM,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,LENDERIA,LENDERIA,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4010,OUED EL KHARROUB,OUED EL KHARROUB,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
4082,SIDI KHELIFA,SIDI KHELIFA,BOU FICHA,SOUSSE,CENTRE EST,,POSTE_TN_PUBLIC_LIST,HIGH
